genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	chromosome_name	start_position	end_position
ENSG00000173894	2744.50361224135	-0.270979546364486	0.0498904323847543	-5.43149324252587	5.58844325204976e-08	5.25565397370697e-06	CBX2	17	79778148	79787983
ENSG00000262660	1317.8418198446	-0.158991688504786	0.0477362097357548	-3.33063075985483	0.000866494562665069	0.0111601933863796		17	81703371	81720539
ENSG00000265688	84.3087553309404	-0.556642910711457	0.146683956157722	-3.79484522569684	0.000147735587365862	0.00296380156658601	MAFG-DT	17	81927829	81930753
ENSG00000169683	1107.34807081084	-0.32429734806442	0.0813035102983654	-3.98872504857813	6.64293632210407e-05	0.00161274768448328	LRRC45	17	82023305	82031151
ENSG00000169750	1576.52274143535	-0.547599684606401	0.151297244246319	-3.61936324309306	0.000295328837644655	0.00493806288933823	RAC3	17	82031678	82034204
ENSG00000169738	1931.3801563954	-0.216317947547952	0.0682096302285994	-3.17136959726916	0.00151721970117424	0.0166325140900901	DCXR	17	82035136	82037709
ENSG00000176155	414.62588947988	-0.312405491877815	0.0999594776635401	-3.12532137201997	0.00177610903501806	0.0188518578714321	CCDC57	17	82101460	82212830
ENSG00000182459	62.5558729177394	0.875759055645464	0.203554730150446	4.30232721685315	1.6901346026284e-05	0.000577197323811784	TEX19	17	82359247	82363775
ENSG00000181408	9.2685418084899	2.39217849872995	0.662290550169529	3.61197739891897	0.000303871055287016	0.00503909443390176	UTS2R	17	82371765	82377458
ENSG00000141580	2148.08852304594	0.118599347961611	0.0361649914757826	3.27939654129408	0.00104029346275612	0.0127087460008322	WDR45B	17	82614562	82648553
ENSG00000167363	905.312883323948	0.26309908309077	0.074395008859282	3.53651524645183	0.000405443098112372	0.00627111672657568	FN3K	17	82735615	82751196
ENSG00000176912	326.508328033207	-0.625577815994028	0.168348607810757	-3.71596667254445	0.00020242826575841	0.00372941639460993	TYMSOS	18	630886	658340
ENSG00000263727	6.67006055033801	-1.21601052734259	0.412264480637124	-2.94958839399245	0.00318197534967571	0.0287216953525852		18	653985	657259
ENSG00000176890	5697.28816425107	-0.584851024962691	0.120377644064871	-4.8584687755437	1.18297059951179e-06	6.65715907725261e-05	TYMS	18	657653	673578
ENSG00000132199	1538.31795055025	-0.41391923205721	0.134143306465801	-3.08564954124444	0.00203108061560076	0.0207969107859307	ENOSF1	18	670318	712662
ENSG00000265417	8.16442574821339	-5.13832946551769	0.961817200920655	-5.34231396631217	9.17675310017706e-08	7.98301046772902e-06		18	1362445	1363873
ENSG00000263745	26.5080507298379	2.65989670987238	0.699618794021538	3.80192289372731	0.0001435774147636	0.00291030025770335		18	1883524	2489426
ENSG00000101605	1914.66214036019	1.206726891771	0.143687680923561	8.39826270432294	4.53132550718627e-17	3.1535004646345e-14	MYOM1	18	3066807	3219968
ENSG00000177426	512.820588359389	0.474628371523771	0.109063497802304	4.35185356317945	1.3499141523991e-05	0.000484252709171623	TGIF1	18	3411608	3459978
ENSG00000134265	586.785214425485	0.165889656838326	0.0542776670634902	3.05631516262997	0.00224075589327629	0.022319895772816	NAPG	18	10525905	10552764
ENSG00000141404	686.50380026193	0.496168232030379	0.17838697603562	2.78141511817155	0.00541224818884144	0.0416976547620415	GNAL	18	11689264	11885685
ENSG00000141391	284.436580669326	-0.260774275575911	0.0785161648835255	-3.32128136878254	0.000896051542414149	0.0114211014056915	PRELID3A	18	12407896	12432238
ENSG00000186481	67.5528635289132	0.86481306058867	0.198939062291977	4.34712544949774	1.37933335596168e-05	0.000492268748816547	ANKRD20A5P	18	14179097	14252140
ENSG00000265787	8.24957268736286	1.80220323457231	0.538138346538314	3.34895895482147	0.000811158114817903	0.0106014772060986	CYP4F35P	18	14337423	14342524
ENSG00000277534	146.341276310155	-0.359261887967431	0.126991491713926	-2.8290232921804	0.00466903007172834	0.0376080284867069		18	26542971	26545791
ENSG00000197705	22.7121891297683	1.12785253561645	0.411458009957635	2.74111211428982	0.00612316102338871	0.0454260681461212	KLHL14	18	32672673	32773023
ENSG00000141424	2467.13984990528	-0.179913813538469	0.0622009219066608	-2.89246216974805	0.00382235210804519	0.0325992922025194	SLC39A6	18	36108531	36129385
ENSG00000141622	66.3830464620555	-0.695738318009531	0.171292389021925	-4.06170012562833	4.87166301723878e-05	0.00126979501215869	RNF165	18	46326809	46463140
ENSG00000101638	94.8886345614223	-1.2151752915868	0.175351727223212	-6.92993055061245	4.21047271823317e-12	1.22092013071211e-09	ST8SIA5	18	46667821	46759257
ENSG00000270112	6.37978282624218	-1.74936288871043	0.44124844264917	-3.96457578004716	7.35265869819482e-05	0.00173934168264326	ST8SIA5-DT	18	46756487	46802449
ENSG00000274776	20.0605252595807	-0.941658679219904	0.269330470193247	-3.49629463960857	0.000471767468624435	0.00707928079851106		18	46786699	46789297
ENSG00000078043	1379.6157168365	-0.168642283250247	0.0469955792741347	-3.58847121059031	0.000332622714787045	0.00535840820935488	PIAS2	18	46803218	46920160
ENSG00000167216	117.5421327179	-0.544544896186502	0.156722585565504	-3.47457830804419	0.000511656997368233	0.00748589684026207	KATNAL2	18	46917492	47102243
ENSG00000101665	249.885377684062	0.277331036533813	0.0957911879543412	2.89516230517992	0.00378962533582339	0.0324128626633841	SMAD7	18	48919853	48950965
ENSG00000141627	1430.06037928298	0.151498174873612	0.0434624484974437	3.48572572671607	0.000490803943896995	0.00728805458085452	DYM	18	49036387	49461347
ENSG00000167315	2444.45960685498	-0.228330026302654	0.0742094708826153	-3.07683134762983	0.00209213635161723	0.0211626079210584	ACAA2	18	49782164	49813953
ENSG00000266997	396.47604916868	-0.202325918457339	0.0536478529653906	-3.77137028368804	0.000162353548268273	0.0031502020267147		18	49795793	49837623
ENSG00000154832	1714.75736736817	-0.324301896279531	0.0634227134865967	-5.1133399763488	3.16511896120514e-07	2.27866736800141e-05	CXXC1	18	50282343	50287839
ENSG00000154839	306.891551713914	-0.271712505510569	0.063279520845044	-4.29384581112626	1.7560445152425e-05	0.000591057135800186	SKA1	18	50375040	50394168
ENSG00000141639	177.291105444216	-0.370940710178651	0.135297181331754	-2.74167359975586	0.00611270501033932	0.0454167456248627	MAPK4	18	50560087	50731826
ENSG00000082212	2267.24457341858	-0.209268454807054	0.0374135853283676	-5.59338146746345	2.22689274497932e-08	2.47303546434459e-06	ME2	18	50879080	50954257
ENSG00000134046	859.9311584175	-0.299302931617117	0.0781154757966585	-3.83154462754896	0.000127341269797019	0.00267830592028642	MBD2	18	54151606	54224669
ENSG00000196628	960.67385807922	-0.206768655647109	0.06467412082496	-3.1970849083009	0.00138824055962222	0.015594541590162	TCF4	18	55222185	55664787
ENSG00000119547	701.776122940478	-0.27701039237253	0.0649462611364025	-4.26522462610654	1.99701183734746e-05	0.000653406567451905	ONECUT2	18	57435374	57491298
ENSG00000134440	5771.28259210755	-0.170351208969674	0.0619146037620977	-2.75138979527732	0.00593429833867493	0.0445189654023914	NARS1	18	57600656	57622213
ENSG00000267787	62.4861547721897	0.481251975999123	0.144088794332056	3.3399680955763	0.000837880150143132	0.0108924419518607		18	57639455	57738603
ENSG00000049759	1153.64071014832	0.349471123320661	0.0910361486695331	3.83881709000303	0.000123628482176842	0.00261182250894798	NEDD4L	18	58044226	58401540
ENSG00000171791	511.818167783035	-0.422961881529184	0.0923078671618741	-4.58207837028088	4.60377284644342e-06	0.000197366672460053	BCL2	18	63123346	63320128
ENSG00000179676	7.08415116257807	2.18849415234823	0.533022706002831	4.10581787173735	4.02886832395713e-05	0.00111115869045676	LINC00305	18	64079989	64149088
ENSG00000075336	788.254606339174	-0.265211662109612	0.0794265208463751	-3.3390819500023	0.000840557631425146	0.0109136581025461	TIMM21	18	74148523	74160531
ENSG00000264247	142.899842680917	-0.552157941489176	0.129651351075601	-4.25879049395488	2.05535991815385e-05	0.000666332366012672	ZNF407-AS1	18	74590317	74598885
ENSG00000215421	494.385602570565	-0.222719067861049	0.05848121555137	-3.80838643248467	0.000139876561711451	0.00286436563127832	ZNF407	18	74597870	75065671
ENSG00000130856	600.856178932977	-0.22623582316537	0.0579017971176579	-3.90723318493298	9.33590450159429e-05	0.00207798522584526	ZNF236	18	76822557	76972901
ENSG00000226742	465.07909395508	-0.284392351371079	0.0590078750750677	-4.81956604960415	1.43870816981116e-06	7.80190887514737e-05	HSBP1L1	18	79964582	79970822
ENSG00000267127	193.79523211209	-0.213996106848321	0.0752555264903388	-2.84359324594977	0.00446079546013776	0.0364368104916886		18	80034346	80097088
ENSG00000101546	604.791814162983	-0.273571214232681	0.0464446590834499	-5.890262080321	3.85583627162906e-09	5.64619950920015e-07	RBFA	18	80034389	80050651
ENSG00000105556	954.384361862417	0.494426692424009	0.106558994622799	4.63993390866904	3.48520622382382e-06	0.000158873658386449	MIER2	19	305573	344815
ENSG00000183186	694.065528167371	0.550937976536779	0.146418298113427	3.76276724723284	0.000168043582586855	0.00323654420410366	C2CD4C	19	405445	409147
ENSG00000129946	509.735717646703	0.878044153743632	0.131907946271718	6.65649173200638	2.80440901451976e-11	6.65346038694813e-09	SHC2	19	416589	461033
ENSG00000099804	1798.27370949624	0.241672904657964	0.0703239093341875	3.43656811667717	0.000589134192006685	0.00824393006750373	CDC34	19	531760	542092
ENSG00000099822	75.7618439000725	0.602605017752408	0.159741597969457	3.77237379250224	0.000161701764347518	0.0031463275266053	HCN2	19	589881	617159
ENSG00000129951	385.930585407055	0.403579255320961	0.0826053632837583	4.88563017312354	1.03098561748028e-06	6.01254684965175e-05	PLPPR3	19	812488	821955
ENSG00000198858	1005.0471815287	0.270845190293187	0.0939635937526899	2.88244818526254	0.00394598028001598	0.0333394929875509	R3HDM4	19	896503	913245
ENSG00000116017	1122.03353083429	0.366824887812718	0.0810416498608696	4.52637487566547	6.00040995626935e-06	0.000247759120100954	ARID3A	19	925781	975939
ENSG00000182087	4235.12017371469	0.319611062238362	0.0835277762158511	3.82640454131603	0.00013002853933678	0.00272290455794714	TMEM259	19	1009648	1021179
ENSG00000064666	3554.50930922046	0.222171520768397	0.0657433812412457	3.37937472295709	0.000726509098541096	0.00973559496748459	CNN2	19	1026586	1039068
ENSG00000064687	537.156433412472	0.315913679322404	0.109489995061988	2.8853200618335	0.00391015913738669	0.0331042919935285	ABCA7	19	1039997	1065572
ENSG00000167468	3170.31823253587	0.229977677506837	0.0748279060441777	3.07342126306542	0.0021161952330016	0.0213364141860432	GPX4	19	1103926	1106791
ENSG00000064932	707.411822712197	0.325627459944713	0.103959507158433	3.13225282463548	0.00173470424513187	0.0184687176082933	SBNO2	19	1107637	1174268
ENSG00000118046	2387.73983494882	0.217288627902841	0.0773484862352043	2.8092162947068	0.00496622687781437	0.0393022374605126	STK11	19	1177558	1228431
ENSG00000267493	13.0136878978294	0.78862627306919	0.282392435335545	2.79266075995317	0.00522764843176456	0.0405735479399184	CIRBP-AS1	19	1267471	1270260
ENSG00000115266	62.9921321810609	0.556922244269949	0.141893809009674	3.92492278667337	8.67575612952233e-05	0.00196243159774829	APC2	19	1446302	1473244
ENSG00000267317	151.355051720408	0.31875525911705	0.117319730521334	2.71697912789774	0.00658807621919729	0.0477589775362504		19	1457670	1458580
ENSG00000119559	1064.52309064052	0.155932792472062	0.052251861343284	2.98425335410763	0.00284271283519458	0.0265906047913123	C19orf25	19	1461143	1479219
ENSG00000115255	595.602763105033	0.435607711804226	0.105945904355667	4.1116050162908	3.92918081225269e-05	0.00109087017284856	REEP6	19	1491166	1497927
ENSG00000185761	125.83532801788	0.51156299370148	0.143191941269423	3.57256832449076	0.000353497211952866	0.00562095566729012	ADAMTSL5	19	1505022	1513604
ENSG00000079313	1330.31684553993	0.368969135417493	0.0986049206372652	3.7418937415386	0.000182638742818651	0.00345079789372651	REXO1	19	1815248	1848483
ENSG00000227500	1346.56480578671	0.360431237252305	0.0920475984879308	3.91570495236293	9.01404314190605e-05	0.00201926172442827	SCAMP4	19	1905372	1926013
ENSG00000133243	3744.82206900149	0.294192425907734	0.0839015767012955	3.50639925343848	0.000454213347556284	0.00687677031927491	BTBD2	19	1985438	2034881
ENSG00000099875	2056.94919486861	0.3912860886968	0.113698712393632	3.44142937469813	0.000578649506629361	0.00814086549825324	MKNK2	19	2037465	2051244
ENSG00000065000	5449.88948515276	0.213575846585408	0.0751697364212132	2.84124777807704	0.00449373827801261	0.036677196156508	AP3D1	19	2100988	2164468
ENSG00000104897	3534.99594444875	0.243847608881401	0.0822077877440679	2.9662348978488	0.00301470138754583	0.0276420446065796	SF3A2	19	2236824	2248655
ENSG00000220008	17.6735986954453	1.12929709537753	0.303482690578266	3.72112522538181	0.000198337049726322	0.0036808240460033	LINGO3	19	2289784	2292024
ENSG00000176533	481.675714169093	0.507321328837712	0.0731820517915726	6.93231901016655	4.13997049785105e-12	1.21738456414274e-09	GNG7	19	2511219	2702694
ENSG00000186300	229.334737824897	0.348742350343258	0.0923101737958756	3.77794056714082	0.000158130602473931	0.00310578618857077	ZNF555	19	2841437	2860471
ENSG00000104953	89.720445177623	0.695177168000595	0.215988666365322	3.21858169550793	0.00128826267172994	0.0147323855178282	TLE6	19	2977538	2995179
ENSG00000065717	468.680044134135	0.421645620921769	0.0988639301565144	4.26490854909621	1.99984096466025e-05	0.000653406567451905	TLE2	19	2997639	3047635
ENSG00000161082	56.9647790568888	0.747713057956703	0.177052541419904	4.22311395227815	2.40949917145888e-05	0.000754205752649453	CELF5	19	3224661	3297076
ENSG00000161091	1272.24813262593	0.315704537274988	0.107198013399155	2.94505958892591	0.00322892469504688	0.0289938573685256	MFSD12	19	3538261	3574290
ENSG00000179855	209.038059385043	0.487308075062871	0.0876182917022012	5.56171623066041	2.67134418044958e-08	2.86011916920135e-06	GIPC3	19	3585478	3593541
ENSG00000105298	1267.4832604392	0.271814281090389	0.07785714653498	3.49119243624305	0.000480869763865753	0.00718654182533228	CACTIN	19	3610645	3626815
ENSG00000186111	898.144233862465	0.397470142419627	0.129268712945061	3.07475902996382	0.00210672691600368	0.0212792668371189	PIP5K1C	19	3630183	3700468
ENSG00000105289	86.6603305141649	0.864366160502371	0.154424309090636	5.59734516924439	2.17659087358083e-08	2.46352068895186e-06	TJP3	19	3708362	3750813
ENSG00000105278	53.3456365471806	1.30306484839031	0.340286333143178	3.82931878678194	0.000128498463594473	0.00269898483191692	ZFR2	19	3804024	3869038
ENSG00000167654	18.4944004411692	1.49421104370711	0.376749003170757	3.96606502241993	7.3068936780636e-05	0.00173389255627699	ATCAY	19	3879864	3928082
ENSG00000167657	1296.92493892555	0.303133342087027	0.0740223122410379	4.09516175474143	4.21873738298051e-05	0.00114685936304514	DAPK3	19	3958453	3971123
ENSG00000167658	101245.033941474	0.245061898162801	0.0789534314424983	3.10387900418589	0.00191001425063837	0.019849316836649	EEF2	19	3976056	3985463
ENSG00000105229	915.489265277143	0.291818968704324	0.0663629777738006	4.39731576993115	1.09597841744949e-05	0.000407150131663886	PIAS4	19	4007736	4039386
ENSG00000126934	3770.86176729771	0.285247998947748	0.0719538600801245	3.96431822601468	7.36060088288299e-05	0.00173934168264326	MAP2K2	19	4090321	4124122
ENSG00000089847	52.6333267305502	0.831550066534677	0.218053446353516	3.81351489940012	0.000137004261934874	0.00282925319552552	ANKRD24	19	4183354	4224814
ENSG00000105248	643.25958721253	0.312992885407482	0.097301878051302	3.21671987916263	0.00129665132107472	0.0148093469810711	YJU2	19	4247080	4269088
ENSG00000178078	51.1448229189916	1.24777237848649	0.253305315699435	4.92596207482301	8.39462799039283e-07	5.05080816090552e-05	STAP2	19	4324043	4342786
ENSG00000008382	254.300035120988	0.3975608607768	0.123182679548195	3.22740877398479	0.00124916865780778	0.0144328407513618	MPND	19	4343527	4360086
ENSG00000141985	2750.7612113374	0.260506370380461	0.0868463164666981	2.99962486584395	0.00270312301033575	0.0256177041351747	SH3GL1	19	4360370	4400547
ENSG00000167676	24.866685109667	1.31939492476681	0.406833102244145	3.24308645852281	0.00118242324050554	0.0138455594028461	PLIN4	19	4502180	4518465
ENSG00000167680	919.867211088564	0.446701527607114	0.0810381695227018	5.51223615042263	3.54303095800977e-08	3.6088605605593e-06	SEMA6B	19	4542593	4581776
ENSG00000074842	1515.43516811559	0.351713326997493	0.0808724375349402	4.34898882385656	1.36766681163598e-05	0.000488940885159864	MYDGF	19	4641374	4670362
ENSG00000142002	1668.5257838577	0.241754714596628	0.0803607315867077	3.00836876199638	0.00262654216894021	0.0250970010998323	DPP9	19	4675224	4724673
ENSG00000105355	1534.07828005639	0.293179386064756	0.0811196697448848	3.61415901946818	0.00030132408801441	0.00501278431041024	PLIN3	19	4838341	4867694
ENSG00000127663	1538.84988891915	0.277963242228431	0.0882725147342145	3.14892175741644	0.00163874064607415	0.0175905538348257	KDM4B	19	4969113	5153598
ENSG00000105426	2487.05975463934	0.326654417397889	0.0739323567721475	4.41828763019968	9.94859680368177e-06	0.000373672186125834	PTPRS	19	5158495	5340803
ENSG00000223573	39.8002913545342	1.0060706979965	0.326722961150947	3.07927760709691	0.00207503228128505	0.0210209537444325	TINCR	19	5558167	5578349
ENSG00000171119	187.925295825241	0.397278803293616	0.0973669232184112	4.08022344921437	4.49924293611699e-05	0.0012088750109733	NRTN	19	5805067	5828324
ENSG00000267314	10.3908785166866	1.05884545401035	0.321867697615245	3.28969157779878	0.00100297253635414	0.0123905684106519		19	5904841	5914707
ENSG00000125652	572.59353060425	0.349254736411942	0.080623538971973	4.3319201918605	1.47814525076901e-05	0.000520416805152706	ALKBH7	19	6372794	6375250
ENSG00000181240	36.2905106719358	0.540882262587086	0.169546443474214	3.19017168100814	0.00142188298661494	0.0158579449757194	SLC25A41	19	6426037	6433779
ENSG00000104833	2125.67750870065	0.550980856964879	0.127511864258628	4.32101640242153	1.55312126896659e-05	0.000541336658655836	TUBB4A	19	6494319	6502848
ENSG00000125730	104.376667328445	2.24616169587134	0.734962183464398	3.05615954998335	0.00224191922161202	0.0223208342912808	C3	19	6677704	6730562
ENSG00000104880	890.060991676142	0.341780142968286	0.10061676209694	3.39685094059174	0.000681660875766887	0.00924737866423721	ARHGEF18	19	7348937	7472485
ENSG00000032444	1181.36475996731	0.36477689795605	0.0940062335502902	3.88034797459369	0.000104307125879443	0.00228649553114145	PNPLA6	19	7534004	7561764
ENSG00000076826	718.362649668945	0.286126902066627	0.10474266082296	2.73171313215205	0.00630059741460714	0.0462741285192699	CAMSAP3	19	7595863	7618304
ENSG00000076924	2172.45717971119	0.339405520222207	0.0761832058408444	4.45512257558791	8.38452767473933e-06	0.000326589867151507	XAB2	19	7619525	7629545
ENSG00000181029	390.025056136012	0.371277272714961	0.12578497286018	2.95168225800441	0.00316047966743046	0.0286266787403961	TRAPPC5	19	7680833	7687703
ENSG00000142459	529.663415096702	0.484575228917842	0.0939554522327215	5.15749983000008	2.50269077234955e-07	1.8795387750041e-05	EVI5L	19	7830233	7864976
ENSG00000076984	1316.63980986574	0.256932623664787	0.0855841560685797	3.00210500947049	0.00268119670082221	0.0254760969467662	MAP2K7	19	7903843	7914478
ENSG00000260001	18.0839771594998	-0.822321618432046	0.293517355033423	-2.80161157195768	0.00508480550740857	0.0398800035250474	TGFBR3L	19	7914830	7919097
ENSG00000104976	430.956124046206	0.297261306244963	0.070955322092994	4.18941521899333	2.79674246161065e-05	0.000845012867055097	SNAPC2	19	7920338	7923250
ENSG00000090661	614.132411759087	0.355669398942044	0.107756099888017	3.30068923533483	0.000964476472534715	0.0120317286381316	CERS4	19	8206736	8262421
ENSG00000233927	5111.11561209251	0.263330887573609	0.0943804369496157	2.79010032252962	0.00526917117185067	0.0408350986361909	RPS28	19	8321158	8323340
ENSG00000185236	1529.10873408406	0.384927087203444	0.116853762096806	3.29409237919577	0.000987400416523249	0.0122489280428832	RAB11B	19	8389981	8404434
ENSG00000099785	307.071567312902	0.435668098095833	0.145093749999199	3.0026661940865	0.00267625801614129	0.0254555420779034	MARCHF2	19	8413270	8439017
ENSG00000099783	12425.9233457759	-0.224801929758259	0.0686394397957632	-3.27511311903416	0.00105619672157434	0.0128279669302089	HNRNPM	19	8444767	8489114
ENSG00000188629	18.2232728691169	0.940247007294323	0.284549661516092	3.30433359957151	0.000952024730856958	0.0119305956367536	ZNF177	19	9363020	9382617
ENSG00000127452	636.570593327755	0.220580743617585	0.0579179508440399	3.80850393363466	0.000139810122680551	0.00286436563127832	FBXL12	19	9810267	9827816
ENSG00000244165	317.240597931371	0.366281560791128	0.120466370965253	3.04052955074721	0.00236162515488525	0.0231483614946921	P2RY11	19	10111693	10115372
ENSG00000267534	97.0063903148537	0.630969883654351	0.12215270754232	5.16541873159667	2.39901247106153e-07	1.80817986898277e-05	S1PR2	19	10221433	10231331
ENSG00000105376	434.182305191555	0.461925993530256	0.117582763874946	3.92851790779074	8.54709870913022e-05	0.00193963398749153	ICAM5	19	10289952	10296778
ENSG00000065989	206.250656355897	0.313373189105219	0.112165830406986	2.79383826579063	0.00520865218533838	0.0404411455282613	PDE4A	19	10416773	10469630
ENSG00000130734	1030.4688354336	0.405921885608193	0.0954072013145583	4.25462522760588	2.093994423761e-05	0.000673992596068675	ATG4D	19	10543895	10553418
ENSG00000129355	152.616269851787	0.472234376275125	0.140200708316547	3.3682738264696	0.000756404300189881	0.0100077369957949	CDKN2D	19	10566460	10569059
ENSG00000129353	921.427762550781	0.280497732610271	0.0773017017563697	3.62861005950826	0.000284951266579167	0.00482004125782894	SLC44A2	19	10602457	10644557
ENSG00000079805	4283.06849933793	0.268913102664425	0.0931503007138022	2.88687315664865	0.00389091055454797	0.0329953007952285	DNM2	19	10718055	10833488
ENSG00000099203	459.695537652028	0.375190915281886	0.0752926017327742	4.98310466961283	6.25720803526417e-07	4.04451979443484e-05	TMED1	19	10832067	10836318
ENSG00000130733	673.083458269124	0.49493102747023	0.103672285177371	4.77399554397262	1.80606379182613e-06	9.40324185679452e-05	YIPF2	19	10922185	10928681
ENSG00000130158	780.397529443935	0.875055146399541	0.11908861570441	7.34793280804875	2.01295636682882e-13	8.40530060533041e-11	DOCK6	19	11199295	11262524
ENSG00000105518	564.36686947615	0.409832786190003	0.134596572980833	3.044897630851	0.00232759520313012	0.0229332386271593	TMEM205	19	11342776	11346518
ENSG00000105520	394.900708051578	0.454312602927731	0.122835969427649	3.69853069133242	0.000216851132392284	0.00394718216398091	PLPPR2	19	11355386	11365698
ENSG00000130176	10.9695931299566	1.74024503087098	0.502398694702175	3.4638725164336	0.000532458786794422	0.00766138838779734	CNN1	19	11538767	11550323
ENSG00000171295	122.9873754957	-2.64066892664729	0.619025739566992	-4.2658467295632	1.99145467166407e-05	0.000653406567451905	ZNF440	19	11814273	11835216
ENSG00000196757	246.128135309738	-0.296348522349646	0.0793155987651285	-3.73632081158716	0.000186732405337854	0.00350909015179453	ZNF700	19	11925068	11950773
ENSG00000286132	33.4964777419399	2.89692305323221	0.450187993098549	6.43491851769147	1.23539585173769e-10	2.59239063527722e-08		19	12075327	12113325
ENSG00000214189	31.0426755033693	3.04578863049678	0.429649906748809	7.08900102770759	1.35083523391256e-12	4.33888277132715e-10	ZNF788P	19	12092263	12137235
ENSG00000105576	3507.36224590498	-0.160850245159785	0.0506815703725003	-3.17374232837628	0.00150487222058068	0.0165387047674611	TNPO2	19	12699201	12724011
ENSG00000105607	626.495938840726	-0.257084485775892	0.0598442017916326	-4.29589631207743	1.73988898242202e-05	0.000590656945935073	GCDH	19	12891160	12914207
ENSG00000179271	1604.51825559813	-0.159380925459312	0.0406217260868861	-3.92353897316944	8.72576419782234e-05	0.001971607196127	GADD45GIP1	19	12953119	12957223
ENSG00000008441	587.49073069154	-0.532167590741682	0.141789643340233	-3.75321905186483	0.000174578173119893	0.00332558676861051	NFIX	19	12995475	13098796
ENSG00000104907	1227.05039305651	-0.268862203120137	0.0436001911015281	-6.1665372634276	6.98016373002948e-10	1.22463746517274e-07	TRMT1	19	13104902	13117567
ENSG00000160877	2920.05331725714	0.159229591030919	0.0558211333704911	2.8524965620833	0.00433772816348173	0.0357391825561056	NACC1	19	13116862	13141147
ENSG00000037757	1630.39264809141	-0.134279878479421	0.0480369507202386	-2.79534559263454	0.00518442609112476	0.0402980074201425	MRI1	19	13764522	13774282
ENSG00000132003	335.630141898918	0.229945238987267	0.0820851628214121	2.8013008817141	0.0050897039954471	0.0399034322256645	ZSWIM4	19	13795460	13832230
ENSG00000267519	102.500920008023	-0.444360620947766	0.13268995500481	-3.3488640563007	0.000811435988856481	0.0106014772060986	MIR23AHG	19	13823880	13842928
ENSG00000132024	1091.54663729577	0.22315032215054	0.0726672558664503	3.07085109365698	0.00213449572077979	0.0214766273052725	CC2D1A	19	13906201	13930879
ENSG00000269378	417.298882782553	0.251309532679534	0.0692351913364156	3.629794730521	0.000283646694946924	0.00480289999764954	ITGB1P1	19	14621634	14622242
ENSG00000130304	135.494748233934	0.301249934064045	0.109125275499964	2.76058807351321	0.00576973986132034	0.0437085010249079	SLC27A1	19	17468769	17506168
ENSG00000268173	1192.93046412118	0.187983459052519	0.0556468709982808	3.37814967275206	0.000729753495220392	0.00976653427769957		19	18153158	18178117
ENSG00000105647	855.536517149755	0.257061829372293	0.0703296646650829	3.65509818078115	0.000257083573831676	0.00447655617552771	PIK3R2	19	18153163	18170532
ENSG00000254858	540.227848770116	0.269704705919213	0.062288747134527	4.32991059102094	1.49169894505819e-05	0.000524304555133414	MPV17L2	19	18193218	18196948
ENSG00000130522	1045.78111544096	0.277231212115359	0.0894319263016545	3.09991323658014	0.00193577338346557	0.0200235428776045	JUND	19	18279694	18281622
ENSG00000130520	5079.85930744887	-0.116247354629117	0.0428598747658489	-2.71226538257978	0.0066825068599711	0.0482592107307079	LSM4	19	18306236	18323112
ENSG00000130517	497.66327379007	0.235892695500158	0.0809790173761669	2.91301009994207	0.00357963023316054	0.0311184155941322	PGPEP1	19	18340598	18369950
ENSG00000130511	1436.66677673268	-0.21430411393712	0.054192716036561	-3.95448188632104	7.67006821519763e-05	0.00179323274576592	SSBP4	19	18418864	18434562
ENSG00000105700	2653.49386942942	0.157031406095385	0.0382966870063006	4.1003914012079	4.12451956211883e-05	0.00113007505797791	KXD1	19	18557762	18569387
ENSG00000105662	346.005227253542	0.415527713816256	0.125562572558845	3.30932781439724	0.000935202693120262	0.0117695093608704	CRTC1	19	18683678	18782333
ENSG00000105671	1451.808882797	-0.130209234525818	0.0465334553543807	-2.79818538155388	0.00513906079777914	0.040093869393159	DDX49	19	18919705	18929189
ENSG00000051128	439.247146541113	0.210372905180491	0.0737907076633109	2.85094033981041	0.00435901474394084	0.0358527141553708	HOMER3	19	18929201	18941261
ENSG00000064607	4383.95899180901	0.104137878415496	0.0360476437732035	2.88889557028158	0.00386597439864023	0.0328371901931695	SUGP2	19	18990888	19034023
ENSG00000267629	12.7884503773691	1.2198646650967	0.345944987575281	3.52618106609	0.000421598620733908	0.00647215882623715		19	19254748	19273369
ENSG00000187664	12.7842816793865	1.33384028118515	0.355557624805668	3.75140395854025	0.000175847112973225	0.0033467055830948	HAPLN4	19	19254756	19262804
ENSG00000213976	37.322414561983	0.54178184707973	0.160556041890507	3.37440958745859	0.000739742114112281	0.00986228343450588		19	21382865	21387177
ENSG00000196268	212.482042427533	0.288118389332296	0.100785636339081	2.85872471314223	0.0042534772896232	0.0352397217669656	ZNF493	19	21397119	21427577
ENSG00000183850	32.333997602327	-0.714200092673376	0.249390220487103	-2.86378548155744	0.0041861140433241	0.0347782288088024	ZNF730	19	23075210	23147221
ENSG00000196081	236.826986645265	-0.317544141183699	0.106831144038285	-2.97239296688523	0.002954882172973	0.0272973584103231	ZNF724	19	23221599	23250394
ENSG00000283201	108.660044734861	-0.328187165889688	0.11697731566746	-2.80556246326124	0.00502288449958317	0.0395271864047549		19	23222755	23274221
